Annee;Diplôme;Numéro de l'établissement;Établissement;Code de l'académie;Académie;Code du domaine;Domaine;Code de la discipline;Discipline;situation;Remarque;Nombre de réponses;Taux de réponse;Poids de la discipline;Taux d’insertion;% emplois cadre ou professions intermédiaires;% emplois stables;% emplois à temps plein;Salaire net médian des emplois à temps plein;Salaire brut annuel estimé;% de diplômés boursiers;Taux de chômage régional;Salaire net mensuel médian régional;% emplois cadre;% emplois extérieurs à la région de l’université;% femmes;Salaire net mensuel régional 1er quartile;Salaire net mensuel régional 3ème quartile;cle_ETAB;cle_DISC
2014;LICENCE PRO;0673021V;Strasbourg;A15;Strasbourg;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;225;76;68;93;83;82;100;1730;27000;8.00;9.4;1800;14;17;24;1430;2130;Strasbourg_30;disc12_30
2014;LICENCE PRO;0681166Y;Mulhouse - Haute Alsace;A15;Strasbourg;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;7;83;3;ns;ns;ns;ns;ns;ns;15.00;9.4;1800;ns;ns;ns;1430;2130;Mulhouse - Haute Alsace_30;disc02_30
2014;LICENCE PRO;0681166Y;Mulhouse - Haute Alsace;A15;Strasbourg;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;;7;83;3;ns;ns;ns;ns;ns;ns;15.00;9.4;1800;ns;ns;ns;1430;2130;Mulhouse - Haute Alsace_18;disc02_18
2014;LICENCE PRO;0681166Y;Mulhouse - Haute Alsace;A15;Strasbourg;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;;38;72;15;92;ns;70;97;ns;ns;15.00;9.4;1800;ns;22;71;1430;2130;Mulhouse - Haute Alsace_18;disc04_18
2013;LICENCE PRO;0251215K;Besançon - Franche-Comté;A03;Besançon;DEG;Droit, économie et gestion;disc03;Économie;18 mois après le diplôme;;8;73;2;ns;ns;ns;ns;ns;ns;25.00;9.1;1780;ns;ns;ns;1400;2090;Besançon - Franche-Comté_18;disc03_18
2013;LICENCE PRO;0251215K;Besançon - Franche-Comté;A03;Besançon;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;;13;94;3;ns;ns;ns;ns;ns;ns;25.00;9.1;1780;ns;ns;ns;1400;2090;Besançon - Franche-Comté_30;disc06_30
2013;LICENCE PRO;0251215K;Besançon - Franche-Comté;A03;Besançon;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;20;66;6;ns;ns;ns;ns;ns;ns;25.00;9.1;1780;ns;ns;ns;1400;2090;Besançon - Franche-Comté_18;disc10_18
2013;LICENCE PRO;0251215K;Besançon - Franche-Comté;A03;Besançon;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;20;66;6;ns;ns;ns;ns;ns;ns;25.00;9.1;1780;ns;ns;ns;1400;2090;Besançon - Franche-Comté_30;disc10_30
2013;LICENCE PRO;0251215K;Besançon - Franche-Comté;A03;Besançon;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;121;82;33;88;79;86;96;1710;26600;25.00;9.1;1780;9;45;29;1400;2090;Besançon - Franche-Comté_30;disc15_30
2013;LICENCE PRO;0290346U;Brest - Bretagne occidentale;A14;Rennes;DEG;Droit, économie et gestion;disc03;Économie;18 mois après le diplôme;;61;78;14;89;28;63;96;1410;22000;18.00;8.8;1730;4;25;82;1390;2050;Brest - Bretagne occidentale_18;disc03_18
2013;LICENCE PRO;0290346U;Brest - Bretagne occidentale;A14;Rennes;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;;86;72;20;93;52;86;91;1600;25000;18.00;8.8;1730;15;47;54;1390;2050;Brest - Bretagne occidentale_30;disc05_30
2013;LICENCE PRO;0290346U;Brest - Bretagne occidentale;A14;Rennes;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;122;76;29;88;83;56;98;1520;23700;18.00;8.8;1730;4;42;23;1390;2050;Brest - Bretagne occidentale_18;disc12_18
2013;LICENCE PRO;0290346U;Brest - Bretagne occidentale;A14;Rennes;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;122;76;29;88;87;73;98;1630;25400;18.00;8.8;1730;4;42;23;1390;2050;Brest - Bretagne occidentale_30;disc12_30
2013;LICENCE PRO;0290346U;Brest - Bretagne occidentale;A14;Rennes;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;66;77;16;94;90;74;100;1650;25700;18.00;8.8;1730;3;38;4;1390;2050;Brest - Bretagne occidentale_30;disc15_30
2013;LICENCE PRO;0301687W;Nîmes;A11;Montpellier;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;21;77;22;ns;ns;ns;ns;ns;ns;29.00;11.9;1730;ns;ns;ns;1350;2060;Nîmes_18;disc01_18
2013;LICENCE PRO;0301687W;Nîmes;A11;Montpellier;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;;8;100;9;ns;ns;ns;ns;ns;ns;29.00;11.9;1730;ns;ns;ns;1350;2060;Nîmes_18;disc04_18
2013;LICENCE PRO;0301687W;Nîmes;A11;Montpellier;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;;11;63;14;ns;ns;ns;ns;ns;ns;29.00;11.9;1730;ns;ns;ns;1350;2060;Nîmes_30;disc06_30
2013;LICENCE PRO;0301687W;Nîmes;A11;Montpellier;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;24;78;25;ns;ns;ns;ns;ns;ns;29.00;11.9;1730;ns;ns;ns;1350;2060;Nîmes_30;disc07_30
2013;LICENCE PRO;0301687W;Nîmes;A11;Montpellier;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;;19;85;20;ns;ns;ns;ns;ns;ns;29.00;11.9;1730;ns;ns;ns;1350;2060;Nîmes_18;disc11_18
2013;LICENCE PRO;0311382J;Toulouse 1 - Capitole;A16;Toulouse;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;86;77;67;86;53;69;96;1480;23100;27.00;11.9;1820;8;36;56;1460;2150;Toulouse 1 - Capitole_18;disc01_18
2013;LICENCE PRO;0311382J;Toulouse 1 - Capitole;A16;Toulouse;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;2;55;1;ns;ns;ns;ns;ns;ns;27.00;11.9;1820;ns;ns;ns;1460;2150;Toulouse 1 - Capitole_30;disc02_30
2013;LICENCE PRO;0311382J;Toulouse 1 - Capitole;A16;Toulouse;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;;9;91;5;ns;ns;ns;ns;ns;ns;27.00;11.9;1820;ns;ns;ns;1460;2150;Toulouse 1 - Capitole_18;disc11_18
2013;LICENCE PRO;0311382J;Toulouse 1 - Capitole;A16;Toulouse;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;29;86;20;ns;ns;ns;ns;ns;ns;27.00;11.9;1820;ns;ns;ns;1460;2150;Toulouse 1 - Capitole_18;disc12_18
2013;LICENCE PRO;0311382J;Toulouse 1 - Capitole;A16;Toulouse;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;11;83;8;ns;ns;ns;ns;ns;ns;27.00;11.9;1820;ns;ns;ns;1460;2150;Toulouse 1 - Capitole_18;disc15_18
2013;LICENCE PRO;0311383K;Toulouse - Jean Jaures;A16;Toulouse;DEG;Droit, économie et gestion;disc03;Économie;18 mois après le diplôme;;30;63;27;87;ns;ns;ns;ns;ns;26.00;11.9;1820;ns;ns;73;1460;2150;Toulouse - Jean Jaures_18;disc03_18
2013;LICENCE PRO;0311383K;Toulouse - Jean Jaures;A16;Toulouse;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;;3;50;3;ns;ns;ns;ns;ns;ns;26.00;11.9;1820;ns;ns;ns;1460;2150;Toulouse - Jean Jaures_18;disc04_18
2013;LICENCE PRO;0311383K;Toulouse - Jean Jaures;A16;Toulouse;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;;8;61;7;ns;ns;ns;ns;ns;ns;26.00;11.9;1820;ns;ns;ns;1460;2150;Toulouse - Jean Jaures_18;disc06_18
2013;LICENCE PRO;0311383K;Toulouse - Jean Jaures;A16;Toulouse;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;22;67;18;ns;ns;ns;ns;ns;ns;26.00;11.9;1820;ns;ns;ns;1460;2150;Toulouse - Jean Jaures_30;disc07_30
2013;LICENCE PRO;0311384L;Toulouse 3 - Paul Sabatier;A16;Toulouse;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;126;72;25;88;41;75;96;1490;23300;25.00;11.9;1820;4;29;53;1460;2150;Toulouse 3 - Paul Sabatier_18;disc01_18
2013;LICENCE PRO;0311384L;Toulouse 3 - Paul Sabatier;A16;Toulouse;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;19;66;4;ns;ns;ns;ns;ns;ns;25.00;11.9;1820;ns;ns;ns;1460;2150;Toulouse 3 - Paul Sabatier_30;disc10_30
2013;LICENCE PRO;0311384L;Toulouse 3 - Paul Sabatier;A16;Toulouse;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;;4;71;1;ns;ns;ns;ns;ns;ns;25.00;11.9;1820;ns;ns;ns;1460;2150;Toulouse 3 - Paul Sabatier_18;disc11_18
2013;LICENCE PRO;0311384L;Toulouse 3 - Paul Sabatier;A16;Toulouse;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;395;79;70;87;90;62;99;1550;24200;25.00;11.9;1820;3;41;27;1460;2150;Toulouse 3 - Paul Sabatier_18;disc12_18
2013;LICENCE PRO;0311384L;Toulouse 3 - Paul Sabatier;A16;Toulouse;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;36;79;6;81;ns;ns;ns;ns;ns;25.00;11.9;1820;ns;ns;80;1460;2150;Toulouse 3 - Paul Sabatier_30;disc14_30
2013;LICENCE PRO;0311384L;Toulouse 3 - Paul Sabatier;A16;Toulouse;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;25;75;4;ns;ns;ns;ns;ns;ns;25.00;11.9;1820;ns;ns;ns;1460;2150;Toulouse 3 - Paul Sabatier_30;disc16_30
2013;LICENCE PRO;0331766R;Bordeaux - Montaigne;A04;Bordeaux;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;3;64;5;ns;ns;ns;ns;ns;ns;26.00;9.6;1760;ns;ns;ns;1400;2100;Bordeaux - Montaigne_18;disc01_18
2013;LICENCE PRO;0331766R;Bordeaux - Montaigne;A04;Bordeaux;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;3;64;5;ns;ns;ns;ns;ns;ns;26.00;9.6;1760;ns;ns;ns;1400;2100;Bordeaux - Montaigne_30;disc03_30
2013;LICENCE PRO;0331766R;Bordeaux - Montaigne;A04;Bordeaux;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;62;85;83;84;52;62;85;1400;21800;26.00;9.6;1760;11;46;75;1400;2100;Bordeaux - Montaigne_30;disc07_30
2013;LICENCE PRO;0331766R;Bordeaux - Montaigne;A04;Bordeaux;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;44;80;60;91;42;56;79;ns;ns;26.00;9.6;1760;7;48;75;1400;2100;Bordeaux - Montaigne_18;disc10_18
2013;LICENCE PRO;0333298F;Bordeaux;A04;Bordeaux;DEG;Droit, économie et gestion;disc03;Économie;18 mois après le diplôme;;63;66;12;95;58;75;100;1540;24000;22.00;9.6;1760;11;8;54;1400;2100;Bordeaux_18;disc03_18
2013;LICENCE PRO;0333298F;Bordeaux;A04;Bordeaux;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;63;66;12;98;66;82;97;1730;27000;22.00;9.6;1760;16;8;54;1400;2100;Bordeaux_30;disc03_30
2013;LICENCE PRO;0333298F;Bordeaux;A04;Bordeaux;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;177;75;32;92;52;74;97;1420;22100;22.00;9.6;1760;13;37;62;1400;2100;Bordeaux_30;disc04_30
2013;LICENCE PRO;0333298F;Bordeaux;A04;Bordeaux;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;18 mois après le diplôme;;20;72;4;ns;ns;ns;ns;ns;ns;22.00;9.6;1760;ns;ns;ns;1400;2100;Bordeaux_18;disc05_18
2013;LICENCE PRO;0333298F;Bordeaux;A04;Bordeaux;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;;20;72;4;ns;ns;ns;ns;ns;ns;22.00;9.6;1760;ns;ns;ns;1400;2100;Bordeaux_30;disc05_30
2013;LICENCE PRO;0333298F;Bordeaux;A04;Bordeaux;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;147;75;25;91;93;81;100;1600;25000;22.00;9.6;1760;8;43;13;1400;2100;Bordeaux_30;disc15_30
2013;LICENCE PRO;0341089Z;Montpellier 3 - Paul-Valéry;A11;Montpellier;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;17;75;37;ns;ns;ns;ns;ns;ns;32.00;11.9;1730;ns;ns;ns;1350;2060;Montpellier 3 - Paul-Valéry_30;disc07_30
2013;LICENCE PRO;0341089Z;Montpellier 3 - Paul-Valéry;A11;Montpellier;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;15;77;32;ns;ns;ns;ns;ns;ns;32.00;11.9;1730;ns;ns;ns;1350;2060;Montpellier 3 - Paul-Valéry_18;disc12_18
2013;LICENCE PRO;0342321N;Montpellier;A11;Montpellier;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;71;52;25;96;74;88;99;1610;25100;17.00;11.9;1730;26;29;62;1350;2060;Montpellier_30;disc01_30
2013;LICENCE PRO;0342321N;Montpellier;A11;Montpellier;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;0;;;nd;nd;nd;nd;nd;nd;17.00;11.9;1730;nd;nd;nd;1350;2060;Montpellier_30;disc02_30
2013;LICENCE PRO;0342321N;Montpellier;A11;Montpellier;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;;71;52;25;93;63;81;97;1600;24900;17.00;11.9;1730;14;29;62;1350;2060;Montpellier_18;disc04_18
2013;LICENCE PRO;0342321N;Montpellier;A11;Montpellier;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;265;64;75;94;93;78;98;1600;25000;17.00;11.9;1730;33;55;30;1350;2060;Montpellier_30;disc12_30
2013;LICENCE PRO;0342321N;Montpellier;A11;Montpellier;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;;15;65;4;ns;ns;ns;ns;ns;ns;17.00;11.9;1730;ns;ns;ns;1350;2060;Montpellier_18;disc13_18
2013;LICENCE PRO;0342321N;Montpellier;A11;Montpellier;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;15;65;4;ns;ns;ns;ns;ns;ns;17.00;11.9;1730;ns;ns;ns;1350;2060;Montpellier_30;disc13_30
2013;LICENCE PRO;0342321N;Montpellier;A11;Montpellier;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;;12;58;4;ns;ns;ns;ns;ns;ns;17.00;11.9;1730;ns;ns;ns;1350;2060;Montpellier_18;disc17_18
2013;LICENCE PRO;0350936C;Rennes 1;A14;Rennes;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;139;73;36;95;50;81;96;1550;24200;17.00;8.8;1730;6;28;61;1390;2050;Rennes 1_30;disc01_30
2013;LICENCE PRO;0350936C;Rennes 1;A14;Rennes;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;;2;82;1;ns;ns;ns;ns;ns;ns;17.00;8.8;1730;ns;ns;ns;1390;2050;Rennes 1_18;disc02_18
2013;LICENCE PRO;0350936C;Rennes 1;A14;Rennes;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;12;53;4;ns;ns;ns;ns;ns;ns;17.00;8.8;1730;ns;ns;ns;1390;2050;Rennes 1_30;disc07_30
2013;LICENCE PRO;0350936C;Rennes 1;A14;Rennes;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;;47;82;11;94;93;60;100;1600;25000;17.00;8.8;1730;14;65;9;1390;2050;Rennes 1_18;disc14_18
2013;LICENCE PRO;0350936C;Rennes 1;A14;Rennes;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;61;82;15;100;93;71;98;1530;23900;17.00;8.8;1730;5;45;6;1390;2050;Rennes 1_18;disc16_18
2013;LICENCE PRO;0350937D;Rennes 2 - Haute Bretagne;A14;Rennes;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;;38;76;44;92;51;60;89;ns;ns;30.00;8.8;1730;5;22;65;1390;2050;Rennes 2 - Haute Bretagne_30;disc05_30
2013;LICENCE PRO;0350937D;Rennes 2 - Haute Bretagne;A14;Rennes;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;11;65;15;ns;ns;ns;ns;ns;ns;30.00;8.8;1730;ns;ns;ns;1390;2050;Rennes 2 - Haute Bretagne_30;disc12_30
2013;LICENCE PRO;0370800U;Tours - François Rabelais;A18;Orléans-Tours;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;61;62;25;95;42;83;93;1450;22600;24.00;9.6;1820;10;44;60;1490;2160;Tours - François Rabelais_30;disc04_30
2013;LICENCE PRO;0370800U;Tours - François Rabelais;A18;Orléans-Tours;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;;10;79;4;ns;ns;ns;ns;ns;ns;24.00;9.6;1820;ns;ns;ns;1490;2160;Tours - François Rabelais_18;disc14_18
2013;LICENCE PRO;0370800U;Tours - François Rabelais;A18;Orléans-Tours;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;35;59;14;97;82;79;100;ns;ns;24.00;9.6;1820;;52;11;1490;2160;Tours - François Rabelais_30;disc15_30
2013;LICENCE PRO;0383493R;Grenoble Alpes;A08;Grenoble;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;157;58;35;90;84;76;98;1550;24200;14.00;8.9;1830;7;19;57;1780;2200;Grenoble Alpes_30;disc01_30
2013;LICENCE PRO;0383493R;Grenoble Alpes;A08;Grenoble;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;;3;45;1;ns;ns;ns;ns;ns;ns;14.00;8.9;1830;ns;ns;ns;1780;2200;Grenoble Alpes_18;disc02_18
2013;LICENCE PRO;0383493R;Grenoble Alpes;A08;Grenoble;DEG;Droit, économie et gestion;disc03;Économie;18 mois après le diplôme;;27;63;6;ns;ns;ns;ns;ns;ns;14.00;8.9;1830;ns;ns;ns;1780;2200;Grenoble Alpes_18;disc03_18
2013;LICENCE PRO;0383493R;Grenoble Alpes;A08;Grenoble;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;30;68;6;87;ns;ns;ns;ns;ns;14.00;8.9;1830;ns;ns;68;1780;2200;Grenoble Alpes_30;disc11_30
2013;LICENCE PRO;0383493R;Grenoble Alpes;A08;Grenoble;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;309;72;55;95;93;82;97;1700;26500;14.00;8.9;1830;16;21;23;1780;2200;Grenoble Alpes_30;disc12_30
2013;LICENCE PRO;0383493R;Grenoble Alpes;A08;Grenoble;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;;17;90;3;ns;ns;ns;ns;ns;ns;14.00;8.9;1830;ns;ns;ns;1780;2200;Grenoble Alpes_18;disc14_18
2013;LICENCE PRO;0383493R;Grenoble Alpes;A08;Grenoble;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;174;74;31;92;90;68;100;1650;25700;14.00;8.9;1830;8;20;15;1780;2200;Grenoble Alpes_18;disc15_18
2013;LICENCE PRO;0383493R;Grenoble Alpes;A08;Grenoble;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;94;73;17;90;85;69;96;1540;24000;14.00;8.9;1830;25;28;24;1780;2200;Grenoble Alpes_18;disc16_18
2013;LICENCE PRO;0421095M;Saint-Etienne - Jean Monnet;A10;Lyon;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;0;;;nd;nd;nd;nd;nd;nd;14.00;8.9;1830;nd;nd;nd;1780;2200;Saint-Etienne - Jean Monnet_30;disc02_30
2013;LICENCE PRO;0421095M;Saint-Etienne - Jean Monnet;A10;Lyon;DEG;Droit, économie et gestion;disc03;Économie;18 mois après le diplôme;;14;64;7;ns;ns;ns;ns;ns;ns;14.00;8.9;1830;ns;ns;ns;1780;2200;Saint-Etienne - Jean Monnet_18;disc03_18
2013;LICENCE PRO;0421095M;Saint-Etienne - Jean Monnet;A10;Lyon;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;;7;79;3;ns;ns;ns;ns;ns;ns;14.00;8.9;1830;ns;ns;ns;1780;2200;Saint-Etienne - Jean Monnet_18;disc07_18
2013;LICENCE PRO;0421095M;Saint-Etienne - Jean Monnet;A10;Lyon;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;94;76;47;94;92;85;98;1700;26500;14.00;8.9;1830;11;16;18;1780;2200;Saint-Etienne - Jean Monnet_30;disc12_30
2013;LICENCE PRO;0440984F;Nantes;A17;Nantes;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;44;67;12;91;54;88;100;1630;25400;20.00;8.8;1760;7;37;52;1430;2070;Nantes_30;disc03_30
2013;LICENCE PRO;0440984F;Nantes;A17;Nantes;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;18 mois après le diplôme;;8;79;2;ns;ns;ns;ns;ns;ns;20.00;8.8;1760;ns;ns;ns;1430;2070;Nantes_18;disc05_18
2013;LICENCE PRO;0440984F;Nantes;A17;Nantes;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;34;88;7;94;ns;66;87;ns;ns;20.00;8.8;1760;ns;45;57;1430;2070;Nantes_30;disc11_30
2013;LICENCE PRO;0440984F;Nantes;A17;Nantes;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;;10;75;2;ns;ns;ns;ns;ns;ns;20.00;8.8;1760;ns;ns;ns;1430;2070;Nantes_18;disc13_18
2013;LICENCE PRO;0440984F;Nantes;A17;Nantes;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;10;75;2;ns;ns;ns;ns;ns;ns;20.00;8.8;1760;ns;ns;ns;1430;2070;Nantes_30;disc13_30
2013;LICENCE PRO;0440984F;Nantes;A17;Nantes;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;178;67;45;94;85;62;98;1600;25000;20.00;8.8;1760;3;37;18;1430;2070;Nantes_18;disc15_18
2013;LICENCE PRO;0440984F;Nantes;A17;Nantes;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;178;67;45;97;87;78;97;1630;25500;20.00;8.8;1760;5;37;18;1430;2070;Nantes_30;disc15_30
2013;LICENCE PRO;0450855K;Orléans;A18;Orléans-Tours;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;;5;88;2;ns;ns;ns;ns;ns;ns;21.00;9.6;1820;ns;ns;ns;1490;2160;Orléans_18;disc02_18
2013;LICENCE PRO;0751721N;Paris René Descartes;A01;Paris;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;;2;50;2;ns;ns;ns;ns;ns;ns;10.00;8.8;2070;ns;ns;ns;1630;2580;Paris René Descartes_18;disc06_18
2013;LICENCE PRO;0751721N;Paris René Descartes;A01;Paris;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;44;88;26;98;100;72;100;1500;23400;10.00;8.8;2070;21;21;ns;1630;2580;Paris René Descartes_30;disc13_30
2013;LICENCE PRO;0751721N;Paris René Descartes;A01;Paris;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;3;17;2;ns;ns;ns;ns;ns;ns;10.00;8.8;2070;ns;ns;ns;1630;2580;Paris René Descartes_18;disc16_18
2013;LICENCE PRO;0751722P;Paris Pierre et Marie Curie;A01;Paris;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;99;63;100;86;82;71;97;1700;26500;4.00;8.8;2070;15;32;45;1630;2580;Paris Pierre et Marie Curie_18;disc12_18
2013;LICENCE PRO;0751722P;Paris Pierre et Marie Curie;A01;Paris;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;;10;55;9;ns;ns;ns;ns;ns;ns;4.00;8.8;2070;ns;ns;ns;1630;2580;Paris Pierre et Marie Curie_18;disc14_18
2013;LICENCE PRO;0751723R;Paris 7 - Denis Diderot;A01;Paris;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;1;50;;ns;ns;ns;ns;ns;ns;6.00;8.8;2070;ns;ns;ns;1630;2580;Paris 7 - Denis Diderot_18;disc06_18
2013;LICENCE PRO;0751723R;Paris 7 - Denis Diderot;A01;Paris;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;1;50;;ns;ns;ns;ns;ns;ns;6.00;8.8;2070;ns;ns;ns;1630;2580;Paris 7 - Denis Diderot_30;disc06_30
2013;LICENCE PRO;0751723R;Paris 7 - Denis Diderot;A01;Paris;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;6;42;;ns;ns;ns;ns;ns;ns;6.00;8.8;2070;ns;ns;ns;1630;2580;Paris 7 - Denis Diderot_18;disc13_18
2013;LICENCE PRO;0761904G;Rouen;A21;Rouen;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;57;75;26;91;49;83;100;1710;26700;22.00;10.2;1840;13;23;51;1500;2190;Rouen_30;disc04_30
2013;LICENCE PRO;0761904G;Rouen;A21;Rouen;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;18 mois après le diplôme;;15;83;7;ns;ns;ns;ns;ns;ns;22.00;10.2;1840;ns;ns;ns;1500;2190;Rouen_18;disc05_18
